Hyb09cy3	Hyb09cy5
id1538o546A2E17	14653.000000	23135.000000
id1539o546A2E24	13928.000000	3987.000000
id1540o546A2F06	41114.000000	16639.000000
id1541o546A2G10	5263.000000	2724.000000
id1542o546A2G21	10425.000000	2815.000000
id1543o546A2H01	21200.000000	11154.000000
id1544o546A2H11	4820.000000	5073.000000
id1545o546A2H21	195.000000	40.000000
id1546o546A2I19	2616.000000	3861.000000
id1547o546A2K03	92.000000	19.000000
id1548o54610A02	3873.000000	6187.000000
id1549o54610A22	1293.000000	1665.000000
id1550o54610B03	3586.000000	2199.000000
id1551o54610B08	925.000000	585.000000
id1552o54610B12	787.000000	541.000000
id1553o54610C09	2555.000000	1594.000000
id1554o54610D21	10675.000000	2826.000000
id1555o54610E10	6105.000000	3995.000000
id1556o54610E12	540.000000	699.000000
id1557o54610F04	3226.000000	1283.000000
id1558o54610F14	19592.000000	5075.000000
id1559o54610F15	844.000000	766.000000
id1560o54610F21	65011.000000	34600.000000
id1561o54610G16	20607.000000	12985.000000
id1562o54610G23	3183.000000	2881.000000
id1563o54610H01	9652.000000	2857.000000
id1564o54610H14	8342.000000	7010.000000
id1565o54610H23	10897.000000	5749.000000
id1566o54610I09	4338.000000	1769.000000
id1567o54610I21	4259.000000	1817.000000
id1568o54610L16	6114.000000	3243.000000
id1569o54610L19	2270.000000	646.000000
id1570o54610L21	10740.000000	3938.000000
id1571o54610M01	3548.000000	1812.000000
id1572o54610M08	9980.000000	11849.000000
id1573o54610M09	403.000000	520.000000
id1574o54610M13	18974.000000	13635.000000
id1575o54610M16	2450.000000	1904.000000
id1576o54610M24	11804.000000	11359.000000
id1577o54610N01	8753.000000	13489.000000
id1578o54610N04	1976.000000	430.000000
id1579o54610N06	6728.000000	3023.000000
id1580o54610N16	143.000000	8.000000
id1581o54610N23	3285.000000	7937.000000
id1582o54610O01	127.000000	0.000000
id1583o54610O06	6547.000000	3983.000000
id1584o54610O07	168.000000	96.000000
id1585o54610O09	1361.000000	1303.000000
id1586o54610O14	152.000000	17.000000
id1587o54610O16	3742.000000	2274.000000
id1588o54610O20	2821.000000	2755.000000
id1589o54610P04	7796.000000	6424.000000
id1590o54610P05	1261.000000	1321.000000
id1591o54610P07	7816.000000	7141.000000
id1592o54610P10	805.000000	449.000000
id1593o54610P12	2983.000000	1958.000000
id1594o54610P19	2112.000000	1562.000000
id1595o54610P20	1042.000000	591.000000
id1596o54610P21	25275.000000	10220.000000
id1597o54610P22	5677.000000	4068.000000
id1598o54611A05	740.000000	243.000000
id1599o54611A06	4231.000000	2646.000000
id1600o54611A12	1057.000000	1124.000000
id1601o54611A14	3448.000000	2167.000000
id1602o54611A18	767.000000	329.000000
id1603o54611A21	11307.000000	6574.000000
id1604o54611A24	2082.000000	2008.000000
id1605o54611B02	1445.000000	840.000000
id1606o54611B05	15710.000000	16693.000000
id1607o54611B08	1554.000000	1860.000000
id1608o54611B10	2719.000000	1265.000000
id1609o54611B14	10299.000000	3046.000000
id1610o54611C22	898.000000	1066.000000
id1611o54611E10	53188.000000	29325.000000
id1612o54611E11	11274.000000	9488.000000
id1613o54611F08	1769.000000	1321.000000
id1614o54611F16	3593.000000	2102.000000
id1615o54611F21	42914.000000	21497.000000
id1616o54611G05	26271.000000	12142.000000
id1617o54611G07	8503.000000	2645.000000
id1618o54611H02	13122.000000	7082.000000
id1619o54611H07	2102.000000	2529.000000
id1620o54611H15	1472.000000	522.000000
id1621o54611I05	1232.000000	881.000000
id1622o54611I12	483.000000	423.000000
id1623o54611I13	39613.000000	59446.000000
id1624o54611I24	32349.000000	23898.000000
id1625o54611J14	20990.000000	8056.000000
id1626o54611J17	19924.000000	13450.000000
id1627o54611J18	10044.000000	12562.000000
id1628o54611N19	40332.000000	27762.000000
id1629o54611O03	20272.000000	17344.000000
id1630o54611P17	9160.000000	2402.000000
id1631o54612A01	2271.000000	2464.000000
id1632o54612A04	1723.000000	1019.000000
id1633o54612A08	5051.000000	3710.000000
id1634o54612A14	1568.000000	586.000000
id1635o54612A19	5100.000000	2033.000000
id1636o54612A23	4862.000000	1870.000000
id1637o54612A24	4444.000000	4314.000000
id1638o54612B07	2073.000000	2877.000000
id1639o54612B16	1478.000000	1366.000000
id1640o54612B18	375.000000	93.000000
id1641o54612C01	1398.000000	845.000000
id1642o54612C12	1264.000000	3070.000000
id1643o54612C16	7513.000000	1252.000000
id1644o54612D11	749.000000	448.000000
id1645o54612E04	797.000000	521.000000
id1646o54612E14	1431.000000	1272.000000
id1647o54612E18	4833.000000	5854.000000
id1648o54612F03	2529.000000	2323.000000
id1649o54612F09	1703.000000	1334.000000
id1650o54612F12	443.000000	361.000000
id1651o54612F13	2411.000000	1465.000000
id1652o54612F16	552.000000	341.000000
id1653o54612F18	2096.000000	7767.000000
id1654o54612G02	4603.000000	4176.000000
id1655o54612G06	4554.000000	2266.000000
id1656o54612G09	8728.000000	2575.000000
id1657o54612G10	1432.000000	1022.000000
id1658o54612G12	3992.000000	5112.000000
id1659o54612G15	17545.000000	32413.000000
id1660o54612G16	4060.000000	3015.000000
id1661o54612G21	1398.000000	1161.000000
id1662o54612H01	4116.000000	1808.000000
id1663o54612H19	1753.000000	652.000000
id1664o54612H20	8198.000000	2552.000000
id1665o54612I10	253.000000	223.000000
id1666o54612I12	19000.000000	7134.000000
id1667o54612J20	2217.000000	2900.000000
id1668o54612K01	1651.000000	695.000000
id1669o54612L05	2228.000000	1306.000000
id1670o54612L09	1814.000000	1173.000000
id1671o54612L11	831.000000	933.000000
id1672o54612L12	2446.000000	1938.000000
id1673o54612L19	1397.000000	971.000000
id1674o54612M13	6673.000000	3045.000000
id1675o54612M21	2840.000000	10456.000000
id1676o54612N06	3556.000000	4450.000000
id1677o54612N07	2903.000000	378.000000
id1678o54612O01	8933.000000	5655.000000
id1679o54612O22	15725.000000	13219.000000
id1680o54612P04	7721.000000	10376.000000
id1681o54612P07	4544.000000	1900.000000
id1682o54612P17	2842.000000	2442.000000
id1683o5461A09	3176.000000	3559.000000
id1684o5461A17	6002.000000	5287.000000
id1685o5461A20	2776.000000	1447.000000
id1686o5461A23	1920.000000	1034.000000
id1687o5461B01	1194.000000	846.000000
id1688o5461B04	1097.000000	428.000000
id1689o5461B15	5868.000000	2629.000000
id1690o5461B19	2147.000000	1385.000000
id1691o5461B22	2726.000000	2190.000000
id1692o5461B24	2329.000000	989.000000
id1693o5461C04	2428.000000	2657.000000
id1694o5461C07	1569.000000	1112.000000
id1695o5461C11	1357.000000	787.000000
id1696o5461C18	25220.000000	15260.000000
id1697o5461C21	2434.000000	1332.000000
id1698o5461C23	5328.000000	2872.000000
id1699o5461D02	721.000000	711.000000
id1700o5461D06	2812.000000	1715.000000
id1701o5461D12	20589.000000	13752.000000
id1702o5461D18	36467.000000	12921.000000
id1703o5461D21	2572.000000	4272.000000
id1704o5461E04	2075.000000	742.000000
id1705o5461F07	1223.000000	1056.000000
id1706o5461F15	2450.000000	1599.000000
id1707o5461F16	1657.000000	1518.000000
id1708o5461F19	1872.000000	943.000000
id1709o5461G02	3746.000000	2739.000000
id1710o5461G06	14740.000000	5605.000000
id1711o5461G10	2196.000000	832.000000
id1712o5461H05	58606.000000	15646.000000
id1713o5461H06	11552.000000	10316.000000
id1714o5461H07	16934.000000	7084.000000
id1715o5461H10	1820.000000	1685.000000
id1716o5461H15	4138.000000	1682.000000
id1717o5461H16	4027.000000	3040.000000
id1718o5461H19	8337.000000	4829.000000
id1719o5461H23	1449.000000	738.000000
id1720o5461I13	6161.000000	4059.000000
id1721o5461I22	4232.000000	3465.000000
id1722o5461J08	1468.000000	1145.000000
id1723o5461J10	1439.000000	792.000000
id1724o5461J19	1893.000000	1126.000000
id1725o5461J23	3614.000000	2174.000000
id1726o5461K08	4566.000000	2978.000000
id1727o5461K15	717.000000	722.000000
id1728o5461K19	14063.000000	9698.000000
id1729o5461L05	3237.000000	2853.000000
id1730o5461L18	1160.000000	869.000000
id1731o5461L24	32014.000000	20109.000000
id1732o5461M04	855.000000	717.000000
id1733o5461M08	2642.000000	2402.000000
id1734o5461M20	2332.000000	1692.000000
id1735o5461N03	11453.000000	15458.000000
id1736o5461N08	8370.000000	6940.000000
id1737o5461N12	12338.000000	5199.000000
id1738o5461N16	2146.000000	1529.000000
id1739o5461N22	2149.000000	6709.000000
id1740o5461N23	2759.000000	2240.000000
id1741o5461O04	24162.000000	7055.000000
id1742o5461O08	2863.000000	1674.000000
id1743o5461O09	7272.000000	7434.000000
id1744o5461O10	182.000000	111.000000
id1745o5461O11	2049.000000	2035.000000
id1746o5461O12	1777.000000	1106.000000
id1747o5461O18	1063.000000	1089.000000
id1748o5461P05	1593.000000	1027.000000
id1749o5461P06	1922.000000	1685.000000
id1750o5461P07	3682.000000	3997.000000
id1751o5461P13	7296.000000	4861.000000
id1752o5461P15	3436.000000	3403.000000
id1753o5461P21	1453.000000	740.000000
id1754o5462A19	1421.000000	2634.000000
id1755o5462B03	1785.000000	2089.000000
id1756o5462B07	22024.000000	22402.000000
id1757o5462B16	46397.000000	48208.000000
id1758o5462B17	2170.000000	1140.000000
id1759o5462B21	29863.000000	8209.000000
id1760o5462C02	1605.000000	1761.000000
id1761o5462C08	8328.000000	7521.000000
id1762o5462C20	1195.000000	1210.000000
id1763o5462C21	2805.000000	1646.000000
id1764o5462D02	3397.000000	4570.000000
id1765o5462D07	2459.000000	1427.000000
id1766o5462D11	3160.000000	1948.000000
id1767o5462D23	511.000000	228.000000
id1768o5462E01	1811.000000	1316.000000
id1769o5462E05	41970.000000	15425.000000
id1770o5462E13	8960.000000	6507.000000
id1771o5462E16	1723.000000	1672.000000
id1772o5462E20	1700.000000	1051.000000
id1773o5462E21	1755.000000	2921.000000
id1774o5462E23	1457.000000	1165.000000
id1775o5462F04	8946.000000	6028.000000
id1776o5462F07	1743.000000	1091.000000
id1777o5462F10	39988.000000	21866.000000
id1778o5462F17	6560.000000	3657.000000
id1779o5462F18	1512.000000	951.000000
id1780o5462G10	13161.000000	21674.000000
id1781o5462G14	829.000000	511.000000
id1782o5462G16	1687.000000	1547.000000
id1783o5462G18	2796.000000	2760.000000
id1784o5462G19	4210.000000	2519.000000
id1785o5462G22	1232.000000	833.000000
id1786o5462G23	16289.000000	17816.000000
id1787o5462H02	32829.000000	39152.000000
id1788o5462H04	5971.000000	5834.000000
id1789o5462H13	671.000000	331.000000
id1790o5462H18	782.000000	727.000000
id1791o5462H22	945.000000	428.000000
id1792o5462I06	3013.000000	2743.000000
id1793o5462I14	97.000000	87.000000
id1794o5462I18	433.000000	1749.000000
id1795o5462J08	1693.000000	833.000000
id1796o5462J14	768.000000	813.000000
id1797o5462J19	4661.000000	2030.000000
id1798o5462J21	13044.000000	16661.000000
id1799o5462J22	5378.000000	1943.000000
id1800o5462K01	2191.000000	1435.000000
id1801o5462K08	1605.000000	1576.000000
id1802o5462K17	3617.000000	2127.000000
id1803o5462K18	866.000000	421.000000
id1804o5462K19	6712.000000	2954.000000
id1805o5462K20	13180.000000	6445.000000
id1806o5462K24	417.000000	235.000000
id1807o5462L13	2442.000000	28914.000000
id1808o5462L14	2092.000000	1573.000000
id1809o5462L15	1440.000000	917.000000
id1810o5462L18	4751.000000	2767.000000
id1811o5462M02	662.000000	166.000000
id1812o5462M05	1894.000000	853.000000
id1813o5462M06	3661.000000	1107.000000
id1814o5462M09	474.000000	175.000000
id1815o5462M10	15175.000000	9986.000000
id1816o5462M12	3972.000000	7702.000000
id1817o5462M13	1057.000000	707.000000
id1818o5462M15	32652.000000	7367.000000
id1819o5462M20	848.000000	161.000000
id1820o5462M22	6424.000000	3884.000000
id1821o5462M23	3399.000000	1901.000000
id1822o5462N03	1619.000000	1230.000000
id1823o5462N06	18174.000000	5409.000000
id1824o5462N20	2308.000000	1896.000000
id1825o5462N21	2740.000000	1122.000000
id1826o5462N22	1335.000000	1255.000000
id1827o5462N23	59.000000	0.000000
id1828o5462O03	5056.000000	2954.000000
id1829o5462O15	816.000000	350.000000
id1830o5462O19	17501.000000	16188.000000
id1831o5462O23	5790.000000	2914.000000
id1832o5463A14	7420.000000	14322.000000
id1833o5463B17	4053.000000	3810.000000
id1834o5463B18	39030.000000	36342.000000
id1835o5463C09	1364.000000	1240.000000
id1836o5463D05	7778.000000	14986.000000
id1837o5463D06	14231.000000	14504.000000
id1838o5463D12	1618.000000	2431.000000
id1839o5463D16	10091.000000	5218.000000
id1840o5463D19	13512.000000	3641.000000
id1841o5463D22	23723.000000	8977.000000
id1842o5463E01	55278.000000	37409.000000
id1843o5463E02	11256.000000	9824.000000
id1844o5463E03	6166.000000	7851.000000
id1845o5463E06	2799.000000	2065.000000
id1846o5463E07	52117.000000	30365.000000
id1847o5463E14	36608.000000	33250.000000
id1848o5463E17	2203.000000	7053.000000
id1849o5463E22	7110.000000	2884.000000
id1850o5463F04	2449.000000	3850.000000
id1851o5463F17	4771.000000	3141.000000
id1852o5463G03	27973.000000	14015.000000
id1853o5463G18	2743.000000	2343.000000
id1854o5463H14	2250.000000	1448.000000
id1855o5463I07	25062.000000	14806.000000
id1856o5463I14	1021.000000	1132.000000
id1857o5463I20	7292.000000	4329.000000
id1858o5463K20	3696.000000	3159.000000
id1859o5463K22	29709.000000	28426.000000
id1860o5463L01	19575.000000	5456.000000
id1861o5463L04	3826.000000	4082.000000
id1862o5463L09	2034.000000	2080.000000
id1863o5463M15	19565.000000	45114.000000
id1864o5463M18	8213.000000	3936.000000
id1865o5463M24	4728.000000	5181.000000
id1866o5463N03	1129.000000	962.000000
id1867o5463O12	14295.000000	26535.000000
id1868o5463P10	13555.000000	10998.000000
id1869o5464A10	12565.000000	8897.000000
id1870o5464A11	6422.000000	9000.000000
id1871o5464A14	5236.000000	3924.000000
id1872o5464B23	102.000000	1.000000
id1873o5464C02	1024.000000	1138.000000
id1874o5464C10	1861.000000	1365.000000
id1875o5464C13	803.000000	931.000000
id1876o5464C15	148.000000	0.000000
id1877o5464C17	8751.000000	5369.000000
id1878o5464D01	1362.000000	1316.000000
id1879o5464D02	1523.000000	1449.000000
id1880o5464D10	4185.000000	2839.000000
id1881o5464D24	6442.000000	4376.000000
id1882o5464E01	2242.000000	1859.000000
id1883o5464E05	14858.000000	10259.000000
id1884o5464E18	2926.000000	2011.000000
id1885o5464E20	3274.000000	1263.000000
id1886o5464F04	4538.000000	1844.000000
id1887o5464F07	4933.000000	3117.000000
id1888o5464F21	3517.000000	1686.000000
id1889o5464F23	4980.000000	3239.000000
id1890o5464F24	2921.000000	1903.000000
id1891o5464G11	2620.000000	1346.000000
id1892o5464H03	4349.000000	5721.000000
id1893o5464I19	2407.000000	1286.000000
id1894o5464J06	6470.000000	2492.000000
id1895o5464J09	1851.000000	1214.000000
id1896o5464J11	2430.000000	2361.000000
id1897o5464K03	2265.000000	1355.000000
id1898o5464K04	2362.000000	1712.000000
id1899o5464K07	10980.000000	5943.000000
id1900o5464L06	25051.000000	19963.000000
id1901o5464L12	12419.000000	3670.000000
id1902o5464M03	1869.000000	1460.000000
id1903o5464M08	33673.000000	23086.000000
id1904o5464M09	14686.000000	32020.000000
id1905o5464M10	4362.000000	3216.000000
id1906o5464M18	7069.000000	1965.000000
id1907o5464P01	3862.000000	2797.000000
id1908o5464P03	15065.000000	11631.000000
id1909o5464P11	1355.000000	821.000000
id1910o5464P16	351.000000	108.000000
id1911o5465A01	5286.000000	6764.000000
id1912o5465A08	1006.000000	540.000000
id1913o5465A12	10782.000000	9215.000000
id1914o5465A13	5117.000000	4078.000000
id1915o5465A17	1420.000000	748.000000
id1916o5465B01	6052.000000	4782.000000
id1917o5465B06	18957.000000	9891.000000
id1918o5465B08	18610.000000	14511.000000
id1919o5465B10	3239.000000	6616.000000
id1920o5465B12	2894.000000	756.000000
id1921o5465B22	2096.000000	1058.000000
id1922o5465B23	2827.000000	1993.000000
id1923o5465C01	1767.000000	991.000000
id1924o5465C04	723.000000	589.000000
id1925o5465C06	4180.000000	7791.000000
id1926o5465C08	913.000000	898.000000
id1927o5465C10	1564.000000	1641.000000
id1928o5465C12	4481.000000	4211.000000
id1929o5465C21	1804.000000	1597.000000
id1930o5465C23	1177.000000	884.000000
id1931o5465C24	2814.000000	1401.000000
id1932o5465D03	2443.000000	6205.000000
id1933o5465D05	11717.000000	14071.000000
id1934o5465D06	16680.000000	7000.000000
id1935o5465D12	36470.000000	23148.000000
id1936o5465D19	1931.000000	2080.000000
id1937o5465E09	2492.000000	1210.000000
id1938o5465E21	1966.000000	2120.000000
id1939o5465F10	6170.000000	9547.000000
id1940o5465F20	1480.000000	839.000000
id1941o5465F24	217.000000	109.000000
id1942o5465G23	5423.000000	2729.000000
id1943o5465H12	2481.000000	1697.000000
id1944o5465I20	15299.000000	16490.000000
id1945o5465J01	2806.000000	2310.000000
id1946o5465K05	3611.000000	3073.000000
id1947o5466A21	12718.000000	7365.000000
id1948o5466B20	1149.000000	964.000000
id1949o5466C03	2603.000000	1692.000000
id1950o5466D07	1821.000000	1014.000000
id1951o5466F07	47424.000000	41230.000000
id1952o5466G04	2888.000000	1949.000000
id1953o5466J07	734.000000	297.000000
id1954o5466K24	3512.000000	5579.000000
id1955o5466L08	2060.000000	1469.000000
id1956o5466M18	2655.000000	1740.000000
id1957o5466O02	1925.000000	2571.000000
id1958o5466O05	3619.000000	2662.000000
id1959o5466O07	10949.000000	7020.000000
id1960o5466O18	2971.000000	1714.000000
id1961o5466O20	3472.000000	2302.000000
id1962o5466O22	44997.000000	25931.000000
id1963o5466O24	5433.000000	3839.000000
id1964o5466P02	1531.000000	963.000000
id1965o5466P06	820.000000	206.000000
id1966o5466P10	6179.000000	5391.000000
id1967o5466P11	1511.000000	1667.000000
id1968o5466P12	2465.000000	2992.000000
id1969o5466P18	7760.000000	6661.000000
id1970o5467A03	26906.000000	18827.000000
id1971o5467A05	4015.000000	5548.000000
id1972o5467A07	11326.000000	22907.000000
id1973o5467A13	1033.000000	1235.000000
id1974o5467B21	9646.000000	6168.000000
id1975o5467B21	8562.000000	4102.000000
id1976o5467C01	8056.000000	2897.000000
id1977o5467C06	10014.000000	4003.000000
id1978o5467C14	7169.000000	3927.000000
id1979o5467C22	45619.000000	65535.000000
id1980o5467D20	15572.000000	8511.000000
id1981o5467E05	7802.000000	5156.000000
id1982o5467E06	1979.000000	391.000000
id1983o5467E16	451.000000	299.000000
id1984o5467E23	4171.000000	3801.000000
id1985o5467F01	15330.000000	9237.000000
id1986o5467F16	10260.000000	23027.000000
id1987o5467F20	3169.000000	4492.000000
id1988o5467F21	1467.000000	2215.000000
id1989o5467G01	978.000000	874.000000
id1990o5467G03	846.000000	1295.000000
id1991o5467G23	678.000000	351.000000
id1992o5467H02	7312.000000	6775.000000
id1993o5467H18	1607.000000	1293.000000
id1994o5467I12	3623.000000	1853.000000
id1995o5467I14	2313.000000	1187.000000
id1996o5467I15	6541.000000	4138.000000
id1997o5467I16	793.000000	571.000000
id1998o5467I21	13363.000000	11371.000000
id1999o5467I23	3472.000000	2155.000000
id2000o5467J04	12453.000000	8053.000000
id2001o5467J06	6639.000000	6444.000000
id2002o5467K06	7618.000000	25482.000000
id2003o5467K19	19577.000000	15252.000000
id2004o5467K23	2165.000000	12361.000000
id2005o5467M04	7310.000000	7527.000000
id2006o5467M10	7503.000000	5903.000000
id2007o5467M12	9397.000000	4999.000000
id2008o5467M14	17202.000000	5817.000000
id2009o5467M17	7129.000000	3661.000000
id2010o5467M21	1525.000000	1576.000000
id2011o5467O22	6668.000000	3335.000000
id2012o5467P11	23729.000000	55054.000000
id2013o5467P13	6223.000000	9664.000000
id2014o5468A09	2458.000000	2171.000000
id2015o5468A13	3693.000000	2579.000000
id2016o5468A14	1941.000000	1417.000000
id2017o5468A15	1230.000000	1090.000000
id2018o5468A22	635.000000	833.000000
id2019o5468B01	5367.000000	4700.000000
id2020o5468B11	1866.000000	814.000000
id2021o5468B12	4527.000000	2098.000000
id2022o5468B18	7359.000000	21654.000000
id2023o5468C18	1183.000000	1341.000000
id2024o5468C21	1981.000000	1866.000000
id2025o5468D07	2660.000000	1435.000000
id2026o5468D10	3572.000000	5731.000000
id2027o5468D18	6171.000000	13042.000000
id2028o5468E08	2994.000000	2943.000000
id2029o5468E17	7051.000000	3190.000000
id2030o5468F06	2361.000000	2980.000000
id2031o5468F17	3218.000000	2507.000000
id2032o5468F19	2281.000000	1330.000000
id2033o5468G02	13050.000000	7936.000000
id2034o5468G08	2293.000000	1816.000000
id2035o5468G16	6548.000000	3075.000000
id2036o5468I05	3423.000000	1866.000000
id2037o5468I24	2591.000000	3323.000000
id2038o5468J04	7238.000000	23000.000000
id2039o5468J20	16307.000000	15822.000000
id2040o5468K04	4066.000000	2590.000000
id2041o5468K10	13066.000000	5495.000000
id2042o5468L15	5516.000000	5342.000000
id2043o5468L18	1346.000000	1090.000000
id2044o5468L23	3078.000000	4280.000000
id2045o5468L24	6511.000000	4519.000000
id2046o5468M06	30237.000000	20360.000000
id2047o5468M08	1938.000000	1904.000000
id2048o5469A01	1679.000000	1055.000000
id2049o5469A20	3915.000000	2331.000000
id2050o5469A21	1724.000000	2246.000000
id2051o5469A22	1618.000000	4671.000000
id2052o5469A23	4696.000000	3277.000000
id2053o5469B01	1012.000000	1085.000000
id2054o5469B06	87.000000	0.000000
id2055o5469B07	749.000000	651.000000
id2056o5469B20	1552.000000	1613.000000
id2057o5469C02	25158.000000	11658.000000
id2058o5469C04	6660.000000	5235.000000
id2059o5469C11	3222.000000	2999.000000
id2060o5469D06	2234.000000	1643.000000
id2061o5469D09	25199.000000	16685.000000
id2062o5469D12	4040.000000	3086.000000
id2063o5469D15	7793.000000	13597.000000
id2064o5469E01	1885.000000	1582.000000
id2065o5469E04	105.000000	0.000000
id2066o5469E07	2598.000000	4678.000000
id2067o5469E13	1593.000000	1433.000000
id2068o5469E14	1035.000000	448.000000
id2069o5469E15	141.000000	52.000000
id2070o5469E21	2181.000000	1282.000000
id2071o5469E22	7.000000	0.000000
id2072o5469E24	38537.000000	15769.000000
id2073o5469F03	590.000000	521.000000
id2074o5469F13	1105.000000	680.000000
id2075o5469F22	21918.000000	15315.000000
id2076o5469G10	7292.000000	3670.000000
id2077o5469G14	16058.000000	3394.000000
id2078o5469G18	1340.000000	1202.000000
id2079o5469G21	3754.000000	9317.000000
id2080o5469H10	174.000000	39.000000
id2081o5469H14	1131.000000	764.000000
id2082o5469H21	6936.000000	4430.000000
id2083o5469I05	2566.000000	2041.000000
id2084o5469I06	147.000000	1.000000
id2085o5469I08	7469.000000	4799.000000
id2086o5469I09	6254.000000	2103.000000
id2087o5469I14	7990.000000	14325.000000
id2088o5469I23	2423.000000	2520.000000
id2089o5469J03	3072.000000	2029.000000
id2090o5469J04	2989.000000	1783.000000
id2091o5469J07	5938.000000	2439.000000
id2092o5469J08	2571.000000	2763.000000
id2093o5469J23	3598.000000	2317.000000
id2094o5469J24	1352.000000	1000.000000
id2095o5469K10	2046.000000	2027.000000
id2096o5469K13	1609.000000	1137.000000
id2097o5469K14	2407.000000	1295.000000
id2098o5469K19	14355.000000	2805.000000
id2099o5469K20	5151.000000	3042.000000
id2100o5469K22	582.000000	442.000000
id2101o5469K24	2665.000000	1127.000000
id2102o5469L23	13.000000	0.000000
id2103o5469M04	1339.000000	4795.000000
id2104o5469M09	4532.000000	2571.000000
id2105o5469M10	6852.000000	5065.000000
id2106o5469M11	821.000000	756.000000
id2107o5469M13	310.000000	88.000000
id2108o5469M17	7028.000000	3700.000000
id2109o5469M18	11031.000000	17444.000000
id2110o5469N06	2816.000000	1629.000000
id2111o5469N07	5248.000000	4967.000000
id2112o5469N08	1039.000000	448.000000
id2113o5469N16	903.000000	609.000000
id2114o5469N21	1318.000000	1230.000000
id2115o5469O09	1868.000000	1056.000000
id2116o5469O19	1040.000000	842.000000
id2117o5469O21	39408.000000	13676.000000
id2118o5469O22	3217.000000	3376.000000
id2119o5469O23	5704.000000	2874.000000
id2120o5469P02	34469.000000	24907.000000
id2121o5469P09	1571.000000	1268.000000
id2122o5469P14	7157.000000	3119.000000
id2123o5469P16	1787.000000	1578.000000
id2124o5A23	14085.000000	20532.000000
id2125o5B14	847.000000	496.000000
id2126o5B20	4897.000000	4597.000000
id2127o5C21	1671.000000	739.000000
id2128o5F12	1599.000000	2504.000000
id2129o5F23	3322.000000	14204.000000
id2130o5F5	2510.000000	2061.000000
id2131o5G10	36426.000000	26350.000000
id2132o5I4	3573.000000	2763.000000
id2133o5J17	8061.000000	4155.000000
id2134o5J20	14941.000000	9567.000000
id2135o5L4	1754.000000	1631.000000
id2136o5M7	4367.000000	1462.000000
id2137o5N2	1779.000000	1762.000000
id2138o5O2	6556.000000	26261.000000
id2139o5O8	2933.000000	5136.000000
id2140o5100lambda	11491.000000	7008.000000
id2141o5200lambda	37152.000000	36199.000000
id2142o550lambda	3535.000000	2241.000000
id2143o6C6	1162.000000	655.000000
id2144o6D12	65535.000000	43464.000000
id2145o6D6	4349.000000	2391.000000
id2146o6100lambda	8149.000000	6033.000000
id2147o6200lambda	25508.000000	22763.000000
id2148o650lambda	3197.000000	2405.000000
id2149o72617A04	1355.000000	643.000000
id2150o72617A09	2484.000000	2879.000000
id2151o72617A13	462.000000	135.000000
id2152o72617A14	968.000000	988.000000
id2153o72617B05	799.000000	1160.000000
id2154o72617B12	937.000000	678.000000
id2155o72617B13	1577.000000	654.000000
id2156o72617B18	601.000000	655.000000
id2157o72617E08	895.000000	319.000000
id2158o72617E15	1287.000000	854.000000
id2159o72617F03	944.000000	472.000000
id2160o72617F15	1482.000000	1164.000000
id2161o72617G03	1895.000000	581.000000
id2162o72617G19	8126.000000	1539.000000
id2163o72617G24	749.000000	334.000000
id2164o72617H02	17810.000000	7339.000000
id2165o72617H05	8351.000000	4548.000000
id2166o72617H10	2431.000000	1528.000000
id2167o72617H13	4471.000000	4310.000000
id2168o72617H15	1470.000000	936.000000
id2169o72617H23	20679.000000	26494.000000
id2170o72617I01	665.000000	348.000000
id2171o72617I02	6873.000000	4140.000000
id2172o72617I05	8606.000000	16083.000000
id2173o72617I07	14999.000000	3825.000000
id2174o72617I08	1907.000000	1401.000000
id2175o72617I22	1022.000000	552.000000
id2176o72617J01	4114.000000	2601.000000
id2177o72617J06	2761.000000	2786.000000
id2178o72617J07	1249.000000	834.000000
id2179o72617J09	2003.000000	627.000000
id2180o72617J15	53647.000000	52602.000000
id2181o72617J20	1197.000000	541.000000
id2182o72617J22	2908.000000	2040.000000
id2183o72617K04	12936.000000	6162.000000
id2184o72617K11	621.000000	354.000000
id2185o72617K13	1855.000000	1210.000000
id2186o72617L01	2489.000000	761.000000
id2187o72617L16	1793.000000	665.000000
id2188o72617L22	2737.000000	1190.000000
id2189o72617M06	9086.000000	3338.000000
id2190o72617M08	650.000000	686.000000
id2191o72617M15	840.000000	991.000000
id2192o72617M17	1229.000000	591.000000
id2193o72617M19	6178.000000	3989.000000
id2194o72617M22	7710.000000	3481.000000
id2195o72617M23	1475.000000	1403.000000
id2196o72617N03	666.000000	357.000000
id2197o72617N12	1466.000000	713.000000
id2198o72617N20	3028.000000	2825.000000
id2199o72617N22	777.000000	484.000000
id2200o72617O06	2754.000000	1252.000000
id2201o72617O08	1463.000000	741.000000
id2202o72617O09	612.000000	317.000000
id2203o72617O20	2210.000000	2513.000000
id2204o72618A12	94.000000	0.000000
id2205o72618A18	3511.000000	1522.000000
id2206o72618B03	585.000000	397.000000
id2207o72618B04	235.000000	1.000000
id2208o72618B07	1586.000000	969.000000
id2209o72618B19	15910.000000	8016.000000
id2210o72618C23	4029.000000	1659.000000
id2211o72618D02	2672.000000	2114.000000
id2212o72618D06	8086.000000	3985.000000
id2213o72618E09	8987.000000	7484.000000
id2214o72618E10	4986.000000	2142.000000
